"","Fuel.Type.Code","Station.Name","Street.Address","Intersection.Directions","City","State","ZIP","Station.Phone","Groups.With.Access.Code","Latitude","Longitude","ID","Open.Date","Access.Code"
"270","ELEC","EVERGY @B&V ENG -302A","11407 Lamar Ave @ Black and Veatch","In North Parking Lot along 112th","Overland Park","KS",66211,"888-758-4389","Public",38.925629,-94.655478,172674,"2021-01-27","public"
"271","ELEC","EVERGY @CORP WOOD-140B","9407 Indian Creek Pkwy @ Corp. Woods (Bldg. #","Located on the south side of building 40.","Overland Park","KS",66210,"888-758-4389","Public",38.93073,-94.69529,172675,"2021-01-27","public"
"272","ELEC","EVERGY @CORP WOOD-140D","9407 Indian Creek Pkwy @ Corp. Woods (Bldg. #","Located on the south side of building 40.","Overland Park","KS",66210,"888-758-4389","Public",38.930669,-94.695289,172676,"2021-01-27","public"
"273","ELEC","EVERGY @CORP WOOD-140C","9407 Indian Creek Pkwy @ Corp. Woods (Bldg. #","Located on the south side of building 40.","Overland Park","KS",66210,"888-758-4389","Public",38.930697,-94.695289,172677,"2021-01-27","public"
"274","ELEC","EVERGY @CORP WOOD-135C","10954 Grandview Dr @ Corp. Woods (Bldg #34)","Building 34; SW corner of parking lot","Overland Park","KS",66210,"888-758-4389","Public",38.928631,-94.692581,172678,"2021-01-27","public"
"275","ELEC","EVERGY @CORP WOOD-135B","10954 Grandview Dr @ Corp. Woods (Bldg #34)","Building 34; SW corner of parking lot","Overland Park","KS",66210,"888-758-4389","Public",38.92863,-94.692646,172679,"2021-01-27","public"
"276","ELEC","EVERGY @CORP WOOD-135D","10954 Grandview Dr @ Corp. Woods (Bldg #34)","Building 34; SW corner of parking lot","Overland Park","KS",66210,"888-758-4389","Public",38.928626,-94.692517,172680,"2021-01-27","public"
"277","ELEC","EVERGY @CORP WOOD-136B","8902 Indian Creek Pkwy @ Corp. Woods (Bldg. #","Building 6; NW parking lot.","Overland Park","KS",66210,"888-758-4389","Public",38.933193,-94.690067,172681,"2021-01-27","public"
"278","ELEC","EVERGY @CORP WOOD-136D","8902 Indian Creek Pkwy @ Corp. Woods (Bldg. #","Building 6; NW parking lot.","Overland Park","KS",66210,"888-758-4389","Public",38.933229,-94.690022,172682,"2021-01-27","public"
"279","ELEC","EVERGY @CORP WOOD-136C","8902 Indian Creek Pkwy @ Corp. Woods (Bldg. #","Building 6; NW parking lot.","Overland Park","KS",66210,"888-758-4389","Public",38.933247,-94.690049,172683,"2021-01-27","public"
"280","ELEC","EVERGY @BRILL -214B","5820 Lamar Ave @ Brill Eye Center","Front parking lot","Mission","KS",66202,"888-758-4389","Public",39.023361,-94.658693,172684,"2021-01-27","public"
"281","ELEC","EVERGY @BRILL -214A","5820 Lamar Ave @ Brill Eye Center","Front parking lot","Mission","KS",66202,"888-758-4389","Public",39.023311,-94.658691,172685,"2021-01-27","public"
"282","ELEC","EVERGY @WALMART -067B","7703 E Frontage Rd @ Walmart #1691","Located in the Walmart parking lot near the westernmost entrance.","Overland Park","KS",66204,"888-758-4389","Public",38.989006,-94.699811,172691,"2021-01-27","public"
"283","ELEC","EVERGY @WALMART -067A","7703 E Frontage Rd @ Walmart #1691","Located in the Walmart parking lot near the westernmost entrance.","Overland Park","KS",66204,"888-758-4389","Public",38.98903,-94.699846,172692,"2021-01-27","public"
"284","ELEC","EVERGY @B&V ENG -303B","11411 Lamar Ave @ Black and Veatch","In West Parking Lot along Lamar","Overland Park","KS",66211,"888-758-4389","Public",38.924404,-94.657889,172693,"2021-01-27","public"
"285","ELEC","EVERGY @B&V ENG -303F","11411 Lamar Ave @ Black and Veatch","In West Parking Lot along Lamar","Overland Park","KS",66211,"888-758-4389","Public",38.924434,-94.657637,172694,"2021-01-27","public"
"286","ELEC","EVERGY @B&V ENG -303E","11411 Lamar Ave @ Black and Veatch","In West Parking Lot along Lamar","Overland Park","KS",66211,"888-758-4389","Public",38.924424,-94.657697,172695,"2021-01-27","public"
"287","ELEC","EVERGY @B&V ENG -303D","11411 Lamar Ave @ Black and Veatch","In West Parking Lot along Lamar","Overland Park","KS",66211,"888-758-4389","Public",38.92442,-94.657766,172696,"2021-01-27","public"
"288","ELEC","EVERGY @B&V ENG -303A","11411 Lamar Ave @ Black and Veatch","In West Parking Lot along Lamar","Overland Park","KS",66211,"888-758-4389","Public",38.924402,-94.657954,172697,"2021-01-27","public"
"289","ELEC","EVERGY @HY-VEE -007A","8902 W 135th St @ Hy-Vee #2","Located on the east edge of the Hy-Vee parking lot, near McDonald's.","Overland Park","KS",66221,"888-758-4389","Public",38.885052,-94.687575,172698,"2021-01-27","public"
"290","ELEC","EVERGY @WADELREED-045B","6314 Lamar Ave @ Waddell & Reed Park","Located in the east parking lot along Lamar near the 6310 bldg.","Overland Park","KS",66202,"888-758-4389","Public",39.012716,-94.658594,172699,"2021-01-27","public"
"291","ELEC","EVERGY @WADELREED-045A","6314 Lamar Ave @ Waddell & Reed Park","Located in the east parking lot along Lamar near the 6310 bldg.","Overland Park","KS",66202,"888-758-4389","Public",39.012751,-94.658595,172700,"2021-01-27","public"
"292","ELEC","EVERGY @WHOLE FOOD112B","6623 W 119th St @ Whole Foods-119th St","Located near the SW corner of the building.","Overland Park","KS",66209,"888-758-4389","Public",38.911366,-94.662434,172701,"2021-01-27","public"
"293","ELEC","EVERGY @WHOLE FOOD112A","6623 W 119th St @ Whole Foods-119th St","Located near the SW corner of the building.","Overland Park","KS",66209,"888-758-4389","Public",38.911297,-94.662438,172702,"2021-01-27","public"
"294","ELEC","EVERGY @KOHLS -145B","16244 W 135th St @ Kohls","In front of the store near the parking lot entrance on Brougham.","Olathe","KS",66062,"888-758-4389","Public",38.884636,-94.773433,172703,"2021-01-27","public"
"295","ELEC","EVERGY @KOHLS -145A","16244 W 135th St @ Kohls","In front of the store near the parking lot entrance on Brougham.","Olathe","KS",66062,"888-758-4389","Public",38.884685,-94.773439,172704,"2021-01-27","public"
"296","ELEC","EVERGY @LFTD LGC-168D","10263 W 87th St @ Lifted Logic","Parking lot on the west side of the building along Switzer Rd.","Overland Park","KS",66214,"888-758-4389","Public",38.970645,-94.704798,172828,"2021-01-27","public"
"297","ELEC","EVERGY @LFTD LGC-168A","10263 W 87th St @ Lifted Logic","Parking lot on the west side of the building along Switzer Rd.","Overland Park","KS",66214,"888-758-4389","Public",38.970497,-94.704798,172829,"2021-01-27","public"
"298","ELEC","EVERGY @LFTD LGC-168C","10263 W 87th St @ Lifted Logic","Parking lot on the west side of the building along Switzer Rd.","Overland Park","KS",66214,"888-758-4389","Public",38.970592,-94.704801,172830,"2021-01-27","public"
"299","ELEC","EVERGY @ROSANA SQ-305B","7582 W 119th St @ Rosana Square","Located at the south end of the Price Chopper parking lot near Overland Park Eye Center and Goodcents.","Overland Park","KS",66213,"888-758-4389","Public",38.913757,-94.672096,172833,"2021-01-27","public"
"300","ELEC","EVERGY @ROSANA SQ-305A","7582 W 119th St @ Rosana Square","Located at the south end of the Price Chopper parking lot near Overland Park Eye Center and Goodcents.","Overland Park","KS",66213,"888-758-4389","Public",38.913758,-94.672156,172834,"2021-01-27","public"
"301","ELEC","EVERGY @QUINTILES-162A","6702 W 115th St @ Quintiles","East parking lot at Quintiles.","Overland Park","KS",66211,"888-758-4389","Public",38.921532,-94.660515,172839,"2021-01-27","public"
"302","ELEC","EVERGY @QUINTILES-162C","6702 W 115th St @ Quintiles","East parking lot at Quintiles.","Overland Park","KS",66211,"888-758-4389","Public",38.921533,-94.660638,172840,"2021-01-27","public"
"303","ELEC","EVERGY @SMSD C4AA-226C","8202 W 71st St @ SMSD CENTER FOR ACADEMIC ACH","Front parking lot","Overland Park","KS",66204,"888-758-4389","Public",39.001196,-94.680703,172841,"2021-01-27","public"
"304","ELEC","EVERGY @SMSD C4AA-226A","8202 W 71st St @ SMSD CENTER FOR ACADEMIC ACH","Front parking lot","Overland Park","KS",66204,"888-758-4389","Public",39.001259,-94.680697,172842,"2021-01-27","public"
"305","ELEC","EVERGY @WOODSIDE-215A","4705 Rainbow Blvd @ Woodside Apartments","Retail parking lot on the east side","Westwood","KS",66205,"888-758-4389","Public",39.043909,-94.611225,172853,"2021-01-27","public"
"306","ELEC","EVERGY @WOODSIDE-213C","2200 W 47th Pl @ Woodside Apartments","In the parking garage","Westwood","KS",66205,"888-758-4389","Public",39.043249,-94.611264,172925,"2021-01-27","public"
"307","ELEC","EVERGY @WOODSIDE-213A","2200 W 47th Pl @ Woodside Apartments","In the parking garage","Westwood","KS",66205,"888-758-4389","Public",39.043278,-94.610744,172926,"2021-01-27","public"
"308","ELEC","EVERGY @ST LUKES -320A","12302 Metcalf Ave @ St Lukes Hospital -  Sout","Lot D west parking lot.","Overland Park","KS",66213,"888-758-4389","Public",38.904221,-94.670419,172927,"2021-01-27","public"
"309","ELEC","EVERGY @ST LUKES -320C","12302 Metcalf Ave @ St Lukes Hospital -  Sout","Lot D west parking lot.","Overland Park","KS",66213,"888-758-4389","Public",38.904261,-94.670386,172928,"2021-01-27","public"
"310","ELEC","EVERGY @ST LUKES -322B","12302 Metcalf Ave @ St Lukes Hospital -  Sout","Along Metcalf by Rehabilitation Service Bldg.","Overland Park","KS",66213,"888-758-4389","Public",38.903505,-94.668133,172929,"2021-01-27","public"
"311","ELEC","EVERGY @ST LUKES -320B","12302 Metcalf Ave @ St Lukes Hospital -  Sout","Lot D west parking lot.","Overland Park","KS",66213,"888-758-4389","Public",38.904299,-94.670343,172930,"2021-01-27","public"
"312","ELEC","EVERGY @ST LUKES -322A","12302 Metcalf Ave @ St Lukes Hospital -  Sout","Along Metcalf by Rehabilitation Service Bldg.","Overland Park","KS",66213,"888-758-4389","Public",38.903456,-94.668136,172932,"2021-01-27","public"
"313","ELEC","EVERGY @ST LUKES -321A","12302 Metcalf ave @ St Lukes Hospital -  Sout","Lot B along Foster St.","Overland Park","KS",66213,"888-758-4389","Public",38.903548,-94.67107,172933,"2021-01-27","public"
"314","ELEC","EVERGY @MENORH MED165C","5739 W 119th St @ Menorah Medical Center","At the west edge of the parking lot for Medical Building One (building C).","Overland Park","KS",66209,"888-758-4389","Public",38.911554,-94.653631,172940,"2021-01-27","public"
"315","ELEC","EVERGY @MENORH MED163A","5739 W 119th St @ Menorah Medical Center","Employee parking lot off 119th St. by Mid America Surgery Institute entrance.","Overland Park","KS",66209,"888-758-4389","Public",38.912529,-94.650868,172941,"2021-01-27","public"
"316","ELEC","EVERGY @MENORH MED165A","5739 W 119th St @ Menorah Medical Center","At the west edge of the parking lot for Medical Building One (building C).","Overland Park","KS",66209,"888-758-4389","Public",38.911643,-94.653581,172942,"2021-01-27","public"
"317","ELEC","EVERGY @MENORH MED166A","5739 W 119th St @ Menorah Medical Center","Far NW corner of medical center parking along 119th St.","Overland Park","KS",66209,"888-758-4389","Public",38.912663,-94.653265,172943,"2021-01-27","public"
"318","ELEC","EVERGY @MENORH MED165B","5739 W 119th St @ Menorah Medical Center","At the west edge of the parking lot for Medical Building One (building C).","Overland Park","KS",66209,"888-758-4389","Public",38.911597,-94.6536,172944,"2021-01-27","public"
"319","ELEC","EVERGY @MENORH MED166C","5739 W 119th St @ Menorah Medical Center","Far NW corner of medical center parking along 119th St.","Overland Park","KS",66209,"888-758-4389","Public",38.912666,-94.653326,172945,"2021-01-27","public"
"320","ELEC","EVERGY @MENORH MED163B","5739 W 119th St @ Menorah Medical Center","Employee parking lot off 119th St. by Mid America Surgery Institute entrance.","Overland Park","KS",66209,"888-758-4389","Public",38.912532,-94.650931,172946,"2021-01-27","public"
"321","ELEC","EVERGY @MENORH MED166B","5739 W 119th St @ Menorah Medical Center","Far NW corner of medical center parking along 119th St.","Overland Park","KS",66209,"888-758-4389","Public",38.912672,-94.653388,172947,"2021-01-27","public"
"322","ELEC","EVERGY @JCCC -024C","12343 College Blvd @ Johnson Co. Community Co","Located at the west end of the Gym parking lot near the tennis courts.","Overland Park","KS",66210,"888-758-4389","Public",38.923726,-94.733427,172973,"2021-01-27","public"
"323","ELEC","EVERGY @JCCC -024B","12343 College Blvd @ Johnson Co. Community Co","Located at the west end of the Gym parking lot near the tennis courts.","Overland Park","KS",66210,"888-758-4389","Public",38.923697,-94.733478,172974,"2021-01-27","public"
"324","ELEC","EVERGY @CORP WOOD-139B","10979 Benson Dr @ Corp. Woods (Bldg #12)","Building 12; West parking lot near the front entrance.","Overland Park","KS",66210,"888-758-4389","Public",38.930562,-94.687971,172984,"2021-01-27","public"
"325","ELEC","EVERGY @CORP WOOD-139C","10979 Benson Dr @ Corp. Woods (Bldg #12)","Building 12; West parking lot near the front entrance.","Overland Park","KS",66210,"888-758-4389","Public",38.930614,-94.687972,172985,"2021-01-27","public"
"326","ELEC","EVERGY @CORP WOOD-137C","10855 Mastin St @ Corp. Woods (Bldg #82)","Charging station is located near the SE corner of Building 82.","Overland Park","KS",66210,"888-758-4389","Public",38.931333,-94.701522,172986,"2021-01-27","public"
"327","ELEC","EVERGY @CORP WOOD-137A","10855 Mastin St @ Corp. Woods (Bldg. #82)","Charging station is located near the SE corner of Building 82.","Overland Park","KS",66210,"888-758-4389","Public",38.931335,-94.701579,172987,"2021-01-27","public"
"328","ELEC","EVERGY @ANTIOC PRK018C","6501 Antioch Rd @ Antioch Park","In front of the Registration and Recreation building","Merriam","KS",66202,"888-758-4389","Public",39.010582,-94.682244,173612,"2021-01-27","public"
"329","ELEC","EVERGY @ANTIOC PRK018A","6501 Antioch Rd @ Antioch Park","In front of the Registration and Recreation building","Merriam","KS",66202,"888-758-4389","Public",39.010583,-94.682181,173613,"2021-01-27","public"
"330","ELEC","1900 SMP 1900 SMP 2","1900 Shawnee Mission Pkwy","In parking garage","Mission Woods","KS",66205,"888-758-4389","Public",39.0351,-94.608249,173749,"2021-01-27","public"
"331","ELEC","EVERGY @FH DIS CTR402A","315 S. 3rd St @ Flint Hills Discovery Center","East of City Park in Flint Hills Discovery Center Parking Lot.","Manhattan","KS",66502,"888-758-4389","Public",39.175941,-96.559489,173895,"2021-01-27","public"
"332","ELEC","EVERGY @CENTENIAL-077A","12002 Hayes St @ Centennial Park Apts Pool","Restricted Tenant Only -South side of the pool.","Overland Park","KS",66213,"888-758-4389","Public",38.911139,-94.691013,174081,"2021-01-27","public"
"333","ELEC","EVERGY @WALMART -062B","13600 S Alden St @ Walmart #577","SE corner of the front parking lot along Alden St.","Olathe","KS",66062,"888-758-4389","Public",38.881688,-94.75651,174082,"2021-01-27","public"
"334","ELEC","EVERGY @WALMART -062A","13600 S Alden St @ Walmart #577","SE corner of the front parking lot along Alden St.","Olathe","KS",66062,"888-758-4389","Public",38.881742,-94.756509,174083,"2021-01-27","public"
"335","ELEC","EVERGY @CORINTH SQ335A","8221 Corinth Mall @ Corinth Square Mall","Parking row along 83rd St. toward Arbys","Prairie Village","KS",66208,"888-758-4389","Public",38.978817,-94.63244,174166,"2021-01-27","public"
"336","ELEC","EVERGY @KTA SVC -408B","8000 SE I-70 HWY @ KS Turnpike - Topeka East","East Side","Topeka OCL","KS",66542,"888-758-4389","Public",39.01954,-95.50789,174286,"2021-01-27","public"
"337","ELEC","EVERGY @KTA SVC -407A","8000 SE I-70 Hwy @ KS Turnpike - Topeka East","Parking lot on the east end by the gas station","Topeka OCL","KS",66542,"888-758-4389","Public",39.019667,-95.507891,174287,"2021-01-27","public"
"338","ELEC","KIEWIT RENNER #2","8900 Renner Blvd","","Lenexa","KS",66219,"888-758-4389","Public",38.966331,-94.780923,174350,"2021-01-27","public"
"339","ELEC","KIEWIT RENNER #1","8900 Renner Blvd","","Lenexa","KS",66219,"888-758-4389","Public",38.966243,-94.780926,174351,"2021-01-27","public"
"340","ELEC","EVERGY @MENORH MED164C","5721 W 119th Street @ Menorah Medical Center","NE Corner of South Parking Lot","Leawood","KS",66209,"888-758-4389","Public",38.909399,-94.649932,174361,"2021-01-27","public"
"341","ELEC","EVERGY @MENORH MED164B","5721 W 119th Street @ Menorah Medical Center","NE Corner of South Parking Lot","Leawood","KS",66209,"888-758-4389","Public",38.90945,-94.649928,174362,"2021-01-27","public"
"342","ELEC","EVERGY @SALT MUS -410A","3650 E Ave G @ KS Underground Salt Museum","South Edge of Parking Lot","Hutchinson","KS",67501,"888-758-4389","Public",38.043217,-97.868835,175028,"2021-01-27","public"
"343","ELEC","EVERGY @SPORT PAV-419A","100 Rock Chalk Ln @ Lawrence Sports Pavilion","SE corner of parking lot","Lawrence","KS",66049,"888-758-4389","Public",38.9812,-95.327415,175328,"2021-01-27","public"
"344","ELEC","EVERGY @HUTCH HOS-415B","2180 N Waldron St Hutchinson Regional Medical","West side of hospital and west far west side of parking lot","Hutchinson","KS",67502,"888-758-4389","Public",38.077786,-97.894475,180648,"2021-01-27","public"
"345","ELEC","EVERGY @WSU TECH-417A","4004 N Webb Rd @ WSU Tech Center","At WSU Tech Center","Wichita","KS",67226,"888-758-4389","Public",37.75894,-97.224479,181435,"2021-01-27","public"
"346","ELEC","EVERGY @WSU TECH-417C","4004 N Webb Rd @ WSU Tech Center","At WSU Tech","Wichita","KS",67226,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",37.758919,-97.22457,181436,"2021-01-27","public"
"347","ELEC","EPA Kansas City","11201 Renner Blvd","","Lenexa","KS",66219,"","Private",38.924877,-94.777726,184554,"2021-01-15","private"
"348","ELEC","CITY OF OLATHE STATION 1","1205 E Kansas City Rd","EV ARC solar powered station","Olathe","KS",66061,"888-758-4389","Public",38.891127,-94.79776,187865,"2021-04-22","public"
"349","ELEC","CITY OF OLATHE STATION 3","1205 E Kansas City Rd","EV ARC solar powered station","Olathe","KS",66061,"888-758-4389","Public",38.891173,-94.797771,187866,"2021-04-22","public"
"350","ELEC","CITY OF OLATHE STATION 4","475 S Wardcliff Dr","New parking lot. EV ARC solar powered station","Olathe","KS",66061,"888-758-4389","Public",38.878159,-94.870072,187868,"2021-04-22","public"
"351","ELEC","CITY OF OLATHE STATION 5","16110 W 133rd St","New parking lot layout. EV ARC solar powered station","Olathe","KS",66062,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",38.885784,-94.772171,187869,"2021-04-22","public"
"352","ELEC","INN@MEADOWBROOK STATION 1","4901 Meadowbrook Pkwy","South of the Inn, West side of parking lot","Prairie Village","KS",66207,"888-758-4389","Public",38.96041,-94.644004,188044,"2021-04-28","public"
"353","ELEC","24/7 Travel Store #10","2203 East Kansas Ave","","McPherson","KS",67460,"866-816-7584","Public",38.372103,-97.626389,189849,"2020-04-01","public"
"354","ELEC","EVERGY @SDGWK ZOO-418B","5555 W Zoo Blvd @ Sedgwick County Zoo","Under Solar Canopy","Wichita","KS",67212,"888-758-4389","Public",37.717033,-97.408581,190179,"2021-05-27","public"
"355","ELEC","EVERGY @SDGWK ZOO-418A","5555 W Zoo Blvd @ Sedgwick County Zoo","Under Solar Canopy","Wichita","KS",67212,"888-758-4389","Public",37.717033,-97.408517,190180,"2021-05-27","public"
"356","ELEC","Towne East Square","7700 E Kellogg Dr","","Wichita","KS",67207,"833-632-2778","Public",37.6843,-97.24516,190406,"2021-05-30","public"
"357","ELEC","Walmart 664 Hays","4301 Vine Street","","Hays","KS",67601,"833-632-2778","Public",38.90292,-99.31972,190407,"2021-05-30","public"
"358","ELEC","Walmart 1214 Colby","115 W Willow St.","","Colby","KS",67701,"833-632-2778","Public",39.36643,-101.04661,190408,"2021-05-30","public"
"359","ELEC","Casey's Salina (Salina, KS)","500 N OHIO ST.","","Salina","KS",67401,"833-632-2778","Public",38.84936,-97.59375,190425,"2021-05-30","public"
"360","ELEC","Walmart 1802 Topeka","1501 SW Wanamaker Rd","","Topeka","KS",66604,"833-632-2778","Public",39.03872,-95.76304,190435,"2021-05-30","public"
"361","ELEC","Liberty Utilities - Baxter Springs Service Center","901 W 5th St","","Baxter Springs","KS",66713,"800-206-2300","Public",37.030817,-94.746007,190855,"2018-01-01","public"
"362","ELEC","JCCC JCCC WHCA","12345 College Blvd","Parking lot outside the Hospitality and Culinary Academy","Overland Park","KS",66210,"888-758-4389","Public",38.922794,-94.72697,191083,"2021-06-17","public"
"363","ELEC","EVERGY @SDGWK ZOO-418C","5555 W Zoo Blvd @ Sedgwick County Zoo","Under Solar Canopy","Wichita","KS",67212,"888-758-4389","Public",37.717016,-97.40856,191590,"2021-06-29","public"
"364","ELEC","SCAFE 3 PORTS SCAFE SINGLE","8500 Antioch Rd","South lot adjacent Elmhurst Dr","Overland Park","KS",66212,"888-758-4389","Public",38.973858,-94.68748,192744,"2021-07-11","public"
"365","ELEC","SCAFE 3 PORTS SCAFE DUAL","8500 Antioch Rd","South lot adjacent Elmhurst Dr.","Overland Park","KS",66212,"888-758-4389","Public",38.973785,-94.68773,192745,"2021-07-11","public"
"366","ELEC","HY VEE LAWRENCE 2","3504 Clinton Parkway","South EV charge point charger","Lawrence","KS",66047,"888-758-4389","Public",38.943835,-95.280521,193577,"2021-08-07","public"
"367","ELEC","HY VEE LAWRENCE 1","3504 Clinton Parkway","South EV charge point charger","Lawrence","KS",66047,"888-758-4389","Public",38.94381,-95.280574,193915,"2021-08-14","public"
"368","ELEC","EVERGY @FAIRLN PLZ432A","2114 SW Fairlawn Plaza Dr @ Fairlawn Plaza Sh","By island in parking lot","Topeka","KS",66614,"888-758-4389","Public",39.028214,-95.74536,193964,"2021-08-17","public"
"369","ELEC","EVERGY @FAIRLN PLZ432B","2114 SW Fairlawn Plaza Dr @ Fairlawn Plaza Sh","By island in parking lot","Topeka","KS",66614,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",39.028267,-95.74547,193965,"2021-08-17","public"
"370","ELEC","WECI GREAT BEND","200 10th St","","Great Bend","KS",67530,"888-758-4389","Public",38.361887,-98.74093,196579,"2021-10-01","public"
"371","ELEC","WECI GARDEN CITY","2005 W Fulton St","","Garden City","KS",67846,"888-758-4389","Public",37.969195,-100.897126,196580,"2021-10-01","public"
"372","ELEC","West Lawrence Hotel","6101 Rock Chalk Dr","","Lawrence","KS",66049,"785-330-8009","Public - Credit card at all times",38.9785605321871,-95.3269236788704,197749,"2021-10-12","public"
"373","ELEC","The Merc Co-Op","901 Iowa St","","Lawrence","KS",66044,"785-843-8544","Public - Credit card at all times",38.967480017423,-95.2608143224282,197750,"2021-10-12","public"
"374","ELEC","EVERGY @KTA SVC -406B","209 Kansas Turnpike @ KS Turnpike - Lawrence","East parking","Lawrence OCL","KS",66044,"888-758-4389","Public",39.020358,-95.134667,197946,"2021-10-21","public"
"375","ELEC","EVERGY @PSU KTC -401A","909 E Ford Ave @ Pitt State Tech Center","SW Parking Lot","Pittsburg","KS",66762,"888-758-4389","Public",37.389471,-94.689946,200634,"2021-11-06","public"
"376","ELEC","EVERGY @KOHLS -143C","11587 Metcalf Ave @ Kohls","North end of parking lot along 115th Street.","Overland Park","KS",66210,"888-758-4389","Public",38.917158,-94.664689,201351,"2021-11-19","public"
"377","ELEC","EVERGY @MDWBRK PRK324A","9101 Nall Ave @ Meadowbrook Park Grand Pavili","South east corner of parking lot near the club house","Overland Park","KS",66207,"888-758-4389","TEMPORARILY UNAVAILABLE (Public)",38.96334,-94.64809,201352,"2021-11-19","public"
"378","ELEC","MERRIAM MARKETPLACE","5740 Merriam Dr","Marketplace parking lot","Merriam","KS",66203,"888-758-4389","Public",39.02492,-94.69443,202342,"2021-12-10","public"
"379","ELEC","MERRIAM POLICE DEPT","9010 W 62nd St","Near main front entrance","Mission","KS",66202,"888-758-4389","Public",39.01752,-94.69034,202430,"2021-12-11","public"
"380","ELEC","EVERGY @MDWBRK PRK324C","9101 Nall Ave @ Meadowbrook Park Grand Pavili","SE corner parking lot at 91st and Nall","Overland Park","KS",66207,"888-758-4389","Public",38.963325,-94.648227,202890,"2021-12-22","public"
"381","ELEC","EVERGY @PRK LOT 2-422A","711 New Hampshire St @ Municipal Parking Lot","North of Grinders Pizza","Lawrence","KS",66044,"888-758-4389","Public",38.97045,-95.23504,204627,"2022-01-11","public"
"382","ELEC","ASPIRIA STATION1","6531 Sprint Pkwy","","Overland Park","KS",66211,"888-758-4389","Public",38.920798,-94.659051,204703,"2022-01-13","public"
"383","ELEC","PVPW 3535 STATION 1","3611 Somerset Dr","Front of building","Prairie Village","KS",66208,"888-758-4389","Public",38.98134,-94.62647,204711,"2022-01-13","public"
"384","ELEC","EVERGY @MDWBRK PRK324B","9101 Nall Ave @ Meadowbrook Park Grand Pavili","SE corner parking lot at 91st and Nall","Overland Park","KS",66207,"888-758-4389","Public",38.963331,-94.648121,204898,"2022-01-15","public"
"385","ELEC","Lewis Ford Lincoln of Hays","4450 Vine Street","","Hays","KS",67601,"888-998-2546","TEMPORARILY UNAVAILABLE (Public)",38.904165,-99.316141,206692,"2022-02-17","public"
"386","ELEC","EVERGY @TRADEWIND-022A","16105 W 113th St @ Tradewind Energy","At the west end of the parking lot along Corporate Ave.","Lenexa","KS",66219,"888-758-4389","Public",38.922088,-94.773155,206933,"2022-02-24","public"
"387","ELEC","RESDNC GALLERIA STATION 1","11201 Outlook St","","Leawood","KS",66211,"888-758-4389","Public",38.92304,-94.653581,207675,"2022-03-05","public"
"388","ELEC","RESDNC GALLERIA STATION 3","11201 Outlook St","","Leawood","KS",66211,"888-758-4389","Public",38.923024,-94.653645,207676,"2022-03-05","public"
"389","ELEC","RESDNC GALLERIA STATION 4","11201 Outlook St","","Leawood","KS",66211,"888-758-4389","Public",38.92304,-94.653645,207677,"2022-03-05","public"
"390","ELEC","RESDNC GALLERIA STATION 2","11201 Outlook St","","Leawood","KS",66211,"888-758-4389","Public",38.923032,-94.653667,207818,"2022-03-09","public"
"391","ELEC","Farm Country Ford, Inc.","1510 E 6th Street","","Concordia","KS",66901,"888-998-2546","Public",39.570905,-97.640135,213035,"2022-03-29","public"
"392","ELEC","Hillsboro Ford","202 S. Main Street","","Hillsboro","KS",67063,"888-998-2546","Public",38.3518,-97.204778,218292,"2022-05-18","public"
"393","ELEC","Fairfield Inn & Suites","2455 Virginia Dr","","Salina","KS",67401,"785-515-5333","Public - Credit card at all times",38.795945163148,-97.6218393963397,218602,"2022-05-13","public"
"394","ELEC","Fairfield Inn & Suites","2270 E Kansas Ave","Located on the right side of the building","McPherson","KS",67460,"620-504-5353","Public - Credit card at all times",38.3689615585114,-97.6240838550722,218603,"2022-05-13","public"
"395","ELEC","Midway Motors Supercenter","2075 E Kansas Ave #1","","McPherson","KS",67460,"620-241-0000","Public - Credit card at all times",38.3713127088404,-97.63248936601,218604,"2022-05-13","public"
"396","ELEC","EVERGY @PRK LOT 2-433A","20 E 10th Ave @ Municipal Parking Lot","Parking Lot near 10th and Mechanic","Emporia","KS",66801,"888-758-4389","Public",38.410133,-96.17944,220782,"2022-06-04","public"
"397","ELEC","EVERGY @PRK LOT 2-433B","20 E 10th Ave @ Municipal Parking Lot","Parking Lot near 10th and Mechanic","Emporia","KS",66801,"888-758-4389","Public",38.410133,-96.179436,220784,"2022-06-04","public"
"398","ELEC","24/7 Travel Store #9","2710 Commerce Rd","","Goodland","KS",67735,"866-816-7584","Public",39.326548,-101.726869,223867,"2022-01-28","public"
"399","ELEC","Lawrence Service Area - Tesla Supercharger","209 Kansas Turnpike","","Tonganoxie","KS",66086,"877-798-3752","Public",39.018568,-95.137443,224152,"2022-07-14","public"
"400","ELEC","NOLLER_EV NOLLER_EV21","935 W 23rd St","Next to Front Doors","Lawrence","KS",66046,"888-758-4389","Public",38.94249,-95.245542,225570,"2022-08-16","public"
"401","ELEC","Twin Motors Ford","2501 N State St","","Iola","KS",66749,"888-998-2546","Public",37.94456,-95.408094,226558,"2022-08-25","public"
"402","ELEC","ASPIRIA STATION 1","Sprint Pkwy","","Overland Park","KS",66211,"888-758-4389","Public",38.916576,-94.654989,226570,"2022-08-26","public"
